ID	NR_INWENT	NAZWA	REGION	GMINA	ROK_AKTUALIZACJI
886	G-7.13	Schronisko Osobne	Region Świętokrzyski	Brody (gm. wiejska)	2013
887	G-7.14	Jaskinia nad Zalewem	Region Świętokrzyski	Brody (gm. wiejska)	2013
888	G-7.15	Schronisko Gotyckie	Region Świętokrzyski	Brody (gm. wiejska)	2013
889	G-7.16	Okap nad Jamą	Region Świętokrzyski	Brody (gm. wiejska)	2013
890	G-7.17	Schronisko pod Osiedłem	Region Świętokrzyski	Skarżysko-Kamienna (gm. miejska)	2013
891	G-7.18	Dziurawe Okno	Region Świętokrzyski	Skarżysko-Kamienna (gm. miejska)	2013
892	G-7.19	Jama Agi	Region Świętokrzyski	Stąporków (gm. miejsko-wiejska)	2013
893	G-7.20	Tomkowa Dziura	Region Świętokrzyski	Stąporków (gm. miejsko-wiejska)	2013
894	G-7.21	Brama Piekło	Region Świętokrzyski	Bliżyn (gm. wiejska)	2013
895	G-7.22	Duża Grota w Skałkach Dalejowskich	Region Świętokrzyski	Bliżyn (gm. wiejska)	2013
896	G-7.23	Płaska Jama w Skałkach Dalejowskich	Region Świętokrzyski	Bliżyn (gm. wiejska)	2013
897	G-7.24	Wilcza Jama	Region Świętokrzyski	Bliżyn (gm. wiejska)	2013
898	G-7.25	Schronisko z Kością	Region Świętokrzyski	Bliżyn (gm. wiejska)	2013
899	G-7.26	Piwnica Zamkowa	Region Świętokrzyski	Bliżyn (gm. wiejska)	2013
900	G-7.27	Rajska Brama	Region Świętokrzyski	Bliżyn (gm. wiejska)	2013
901	G-7.28	Grzybowa Dziura	Region Świętokrzyski	Bliżyn (gm. wiejska)	2013
902	G-7.29	Schron Traperów	Region Świętokrzyski	Waśniów (gm. wiejska)	2013
903	G-7.30	Schronisko Sympozjalne	Region Świętokrzyski	Stąporków (gm. miejsko-wiejska)	2013
904	G-8.1	Schronisko Wsiowe	Region Świętokrzyski	Ćmielów (gm. miejsko-wiejska)	2013
905	G-8.2	Jaskinia Wysoka w Podgrodziu	Region Świętokrzyski	Ćmielów (gm. miejsko-wiejska)	2013
906	G-8.3	Studnia Jaskini Wysokiej	Region Świętokrzyski	Ćmielów (gm. miejsko-wiejska)	2013
907	G-8.4	Schronisko Trójkątne	Region Świętokrzyski	Ćmielów (gm. miejsko-wiejska)	2013
908	G-8.5	Jaskinia Babia w Podgrodziu	Region Świętokrzyski	Ćmielów (gm. miejsko-wiejska)	2013
909	G-8.6	Schronisko Dolne w Podgrodziu	Region Świętokrzyski	Ćmielów (gm. miejsko-wiejska)	2013
910	G-8.7	Jaskinia za Berberysem	Region Świętokrzyski	Ćmielów (gm. miejsko-wiejska)	2013
911	G-8.8	Jaskinia pod Gajem	Region Świętokrzyski	Ćmielów (gm. miejsko-wiejska)	2013
912	G-8.9	Schronisko w Bałtowie	Region Świętokrzyski	Bałtów (gm. wiejska)	2013
913	G-8.10	Stroma Szczelina	Region Świętokrzyski	Bałtów (gm. wiejska)	2013
914	G-8.11	Szpara w Łomiku	Region Świętokrzyski	Bałtów (gm. wiejska)	2013
915	G-1Ex	Schronisko w Starej Kamionce	Region Świętokrzyski	Krasocin (gm. wiejska)	2013
916	G-2Ex	Niespodzianka 	Region Świętokrzyski	Miedziana Góra (gm. wiejska)	2013
917	G-3Ex	Jaskinia na Ołowiance	Region Świętokrzyski	Chęciny (gm. miejsko-wiejska)	2013
918	G-4Ex	Jaskinie na Rzepce	Region Świętokrzyski	Chęciny (gm. miejsko-wiejska)	2013
919	G-5Ex	Duża Dziura II w Jaworzni	Region Świętokrzyski	Piekoszów (gm. wiejska)	2013
920	G-6Ex	Schronisko Dujące	Region Świętokrzyski	Piekoszów (gm. wiejska)	2013
921	G-7Ex	Jaskinia w Szczukowskich Górkach	Region Świętokrzyski	Piekoszów (gm. wiejska)	2013
922	G-8Ex	Jaskinia w Laskowej I	Region Świętokrzyski	Kielce (gm. miejska)	2013
923	G-9Ex	Jaskinia w Laskowej II	Region Świętokrzyski	Miedziana Góra (gm. wiejska)	2013
924	G-10Ex	Jaskinia w Laskowej III	Region Świętokrzyski	Miedziana Góra (gm. wiejska)	2013
925	G-11Ex	Jaskinia w Mogiłkach	Region Świętokrzyski	Miedziana Góra (gm. wiejska)	2013
926	G-12Ex	Jaskinia w Jaźwicy	Region Świętokrzyski	Chęciny (gm. miejsko-wiejska)	2013
927	G-13Ex	Jaskinia Okopcona	Region Świętokrzyski	Kielce (gm. miejska)	2013
928	G-14Ex	Jaskinia w Bliżynie	Region Świętokrzyski	Bliżyn (gm. wiejska)	2013
929	G-15Ex	Jaskinia w Czarnowie	Region Świętokrzyski	Kielce (gm. miejska)	2013
930	G-16Ex	Jaskinia przy Cmentarzu	Region Świętokrzyski	Kielce (gm. miejska)	2013
931	G-17Ex	Jaskinie na Kadzielni	Region Świętokrzyski	Kielce (gm. miejska)	2013
932	G-18Ex	Jaskinie na Wietrzni	Region Świętokrzyski	Kielce (gm. miejska)	2013
933	G-19Ex	Jaskinia Jubileuszowa	Region Świętokrzyski	Kielce (gm. miejska)	2013
934	G-20Ex	Jaskinia w Rudkach	Region Świętokrzyski	Nowa Słupia (gm. miejsko-wiejska)	2013
935	G-21Ex	Jaskinia w Sudole	Region Świętokrzyski	Bodzechów (gm. wiejska)	2013
936	G-22Ex	Jaskinia w Budach	Region Świętokrzyski	Bogoria (gm. wiejska)	2013
937	G-23Ex	Schronisko Galenowe	Region Świętokrzyski	Chęciny (gm. miejsko-wiejska)	2013
939	G-24Ex	Gruzowa Jama	Region Świętokrzyski	Łopuszno (gm. wiejska)	2013
950	T.A-06.02	Siwiańska Dziura	Tatry	Kościelisko (gm. wiejska)	2014
951	T.A-12.01	Schronisko w Małym Żlebku	Tatry	Zakopane (gm. miejska)	2010
952	T.A-12.02	Jasiowy Schron	Tatry	Zakopane (gm. miejska)	2010
953	T.A-17.01	Dziura pod Nosalem	Tatry	Zakopane (gm. miejska)	2010
954	T.A-17.02	Schron z Prowokatorem	Tatry	Zakopane (gm. miejska)	2010
955	T.A-18.01	Jaskinia Jaszczurowska Wyżnia	Tatry	Zakopane (gm. miejska)	2010
956	T.A-24.01	Nyża nad Jaworzyńskim Żlebem	Tatry	Poronin (gm. wiejska)	2010
957	T.A-24.02	Grota w Jaworzyńskim Żlebie	Tatry	Poronin (gm. wiejska)	2010
958	T.A-24.03	Jaskinia w Jaworzyńskim Żlebie	Tatry	Poronin (gm. wiejska)	2010
959	T.B-04.01	Schron w Wielkich Koryciskach	Tatry	Kościelisko (gm. wiejska)	2010
960	T.B-09.01	Dziura w Kończystej Turni	Tatry	Kościelisko (gm. wiejska)	2010
962	T.B-09.02	Dziura w Kończystej Niżnia	Tatry	Kościelisko (gm. wiejska)	2010
969	T.B-09.03	Dziura Stanikowa Niżnia	Tatry	Kościelisko (gm. wiejska)	2010
970	T.B-09.04	Dziura Stanikowa Wyżnia	Tatry	Kościelisko (gm. wiejska)	2010
971	T.B-09.05	Dziura Niżnia w Kończystej Turni	Tatry	Kościelisko (gm. wiejska)	2010
972	T.B-09.06	Mała Dziura w Kończystej Turni	Tatry	Kościelisko (gm. wiejska)	2010
975	T.B-09.07	Koleba za Kończystą	Tatry	Kościelisko (gm. wiejska)	2013
976	T.B-09.09	Nyża w Kończystej	Tatry	Kościelisko (gm. wiejska)	2010
977	T.B-09.08	Schron pod Kończystą	Tatry	Kościelisko (gm. wiejska)	2010
978	T.B-09.10	Okap w Kończystej Turni	Tatry	Kościelisko (gm. wiejska)	2010
979	T.B-09.11	Dziura w Żlebku	Tatry	Kościelisko (gm. wiejska)	2013
980	T.D-06.04	Schronisko Dudowe Górne	Tatry	Kościelisko (gm. wiejska)	2010
981	T.D-05.01	Dziura nad Potokiem	Tatry	Kościelisko (gm. wiejska)	2013
982	T.B-09.12	Schronik w Kończystej Turni	Tatry	Kościelisko (gm. wiejska)	2010
983	T.D-04.05	Jaskinia Rybia	Tatry	Kościelisko (gm. wiejska)	2013
984	T.D-06.02	Dudowa Studnia	Tatry	Kościelisko (gm. wiejska)	2010
985	T.D-06.01	Jaskinia pod Baranami	Tatry	Kościelisko (gm. wiejska)	2013
986	T.D-06.03	Szemrzący Schron	Tatry	Kościelisko (gm. wiejska)	2013
987	T.B-09.13	Ciasna Norka	Tatry	Kościelisko (gm. wiejska)	2010
988	T.B-09.14	Jaskinia Niska	Tatry	Kościelisko (gm. wiejska)	2010
989	T.B-09.15	Nyża pod Progiem w Kończystej	Tatry	Kościelisko (gm. wiejska)	2010
990	T.B-09.16	Schronisko Wschodnie w Kończystej	Tatry	Kościelisko (gm. wiejska)	2010
991	T.B-10.01	Jaskinia Barłogowa	Tatry	Kościelisko (gm. wiejska)	2010
992	T.B-10.02	Dziura za Smrekiem w Zawiesistej	Tatry	Kościelisko (gm. wiejska)	2010
993	T.B-10.03	Szczelina Przysłopczańska	Tatry	Kościelisko (gm. wiejska)	2010
994	T.B-12.01	Tunel w Jatkach	Tatry	Zakopane (gm. miejska)	2010
1010	T.B-12.02	Okno w Jatkach I	Tatry	Zakopane (gm. miejska)	2010
1011	T.B-12.03	Okno w Jatkach II	Tatry	Zakopane (gm. miejska)	2010
1012	T.B-12.04	Jaskinia w Jatkach	Tatry	Zakopane (gm. miejska)	2010
1013	T.B-12.05	Kominek w Jatkach	Tatry	Zakopane (gm. miejska)	2010
1014	T.B-12.07	Dziurawa Nisza w Jatkach	Tatry	Zakopane (gm. miejska)	2010
1015	T.B-12.08	Komora w Jatkach	Tatry	Kościelisko (gm. wiejska)	2010
1016	T.B-12.09	Nyża przy Jatkach	Tatry	Zakopane (gm. miejska)	2010
1017	T.B-13.01	Schron za Irgą	Tatry	Zakopane (gm. miejska)	2010
1018	T.B-14.01	Dziura	Tatry	Zakopane (gm. miejska)	2014
1019	T.B-14.02	Dziura Wyżnia	Tatry	Zakopane (gm. miejska)	2013
1020	T.B-14.03	Lisia Jama	Tatry	Zakopane (gm. miejska)	2013
1030	T.B-12.06	Nisza w Jatkach	Tatry	Zakopane (gm. miejska)	2010
1031	T.B-17.01	Jaskinia w Cycku	Tatry	Zakopane (gm. miejska)	2010
1032	T.B-18.01	Nyża nad Olczyską II	Tatry	Zakopane (gm. miejska)	2010
1033	T.B-24.01	Grota Filipczańska nad Mostkiem	Tatry	Poronin (gm. wiejska)	2010
1034	T.B-24.02	Filipczańska Szczelina	Tatry	Poronin (gm. wiejska)	2010
1035	T.B-24.03	Grota Filipczańska Wyżnia	Tatry	Poronin (gm. wiejska)	2010
1036	T.B-24.04	Jaskinia Filipczańska Niżnia	Tatry	Poronin (gm. wiejska)	2010
1037	T.C-05.01	Schronisko w Międzyścianach I	Tatry	Kościelisko (gm. wiejska)	2010
1038	T.C-05.02	Schronisko w Międzyścianach II	Tatry	Kościelisko (gm. wiejska)	2010
1039	T.C-05.03	Schronisko w Międzyścianach III	Tatry	Kościelisko (gm. wiejska)	2010
1040	T.C-05.04	Schron w Skale Kmietowicza I	Tatry	Kościelisko (gm. wiejska)	2014
1041	T.C-05.05	Schron w Skale Kmietowicza II	Tatry	Kościelisko (gm. wiejska)	2014
1042	T.C-05.06	Wojtkowa Szpara	Tatry	Kościelisko (gm. wiejska)	2010
1043	T.E-08.66	Schron pod Zbójnicką Turnią	Tatry	Kościelisko (gm. wiejska)	2014
1044	T.C-08.01	Jaskinia w Małym Krakowie	Tatry	Kościelisko (gm. wiejska)	2014
1045	T.C-09.01	Tatowa Szczelina	Tatry	Kościelisko (gm. wiejska)	2014
1046	T.C-13.02	Dziura nad Doliną Strążyską	Tatry	Zakopane (gm. miejska)	2010
1047	T.C-13.03	Nyża Giewontowa	Tatry	Zakopane (gm. miejska)	2010
1050	T.C-13.04	Kominek Giewontowy	Tatry	Zakopane (gm. miejska)	2010
1051	T.C-13.05	Mała Dziura Giewontowa	Tatry	Zakopane (gm. miejska)	2010
1052	T.C-15.01	Dziura za Głazami	Tatry	Zakopane (gm. miejska)	2010
1053	T.C-15.02	Płaska Nyża	Tatry	Zakopane (gm. miejska)	2010
1054	T.C-15.03	Szczelina w Suchym Żlebie	Tatry	Zakopane (gm. miejska)	2010
1055	T.C-15.04	Nyża z Mostem	Tatry	Zakopane (gm. miejska)	2010
1056	T.C-15.05	Kalacki Tunelik	Tatry	Zakopane (gm. miejska)	2010
1057	T.C-15.06	Mokra Koleba	Tatry	Zakopane (gm. miejska)	2010
1058	T.C-15.07	Frapująca Nyża	Tatry	Zakopane (gm. miejska)	2010
1059	T.C-15.08	Szczelina pod Frapującą Nyżą	Tatry	Zakopane (gm. miejska)	2010
1060	T.C-15.09	Kalacka Nyża I	Tatry	Zakopane (gm. miejska)	2010
1061	T.C-15.10	Kalacka Szczelina	Tatry	Zakopane (gm. miejska)	2010
1062	T.C-15.11	Kalacka Nyża II	Tatry	Zakopane (gm. miejska)	2010
1063	T.C-16.01	Jaskinia Kalacka	Tatry	Zakopane (gm. miejska)	2014
1064	T.C-16.02	Korytarzyk przy Kalackiej	Tatry	Zakopane (gm. miejska)	2014
1065	T.C-16.03	Korytarzyk nad Kalacką	Tatry	Zakopane (gm. miejska)	2014
1066	T.C-18.01	Nyża nad Olczyską I	Tatry	Zakopane (gm. miejska)	2010
1067	T.D-04.01	Zbójecka Dziura	Tatry	Kościelisko (gm. wiejska)	2013
1068	T.D-04.02	Szczelina Chochołowska	Tatry	Kościelisko (gm. wiejska)	2013
1069	T.D-04.03	Kamienne Mleko	Tatry	Kościelisko (gm. wiejska)	2013
1070	T.D-04.04	Jaskinia Mała	Tatry	Kościelisko (gm. wiejska)	2010
1071	T.D-17.04	Jaskinia pod Szczytem	Tatry	Zakopane (gm. miejska)	2013
1072	T.D-17.03	Jaskinia Korytarzowa	Tatry	Zakopane (gm. miejska)	2013
1073	T.D-04.06	Piwnica	Tatry	Kościelisko (gm. wiejska)	2010
1074	T.D-04.07	Schron przy Szczelinie	Tatry	Kościelisko (gm. wiejska)	2010
1075	T.D-06.05	Schronisko Dudowe	Tatry	Kościelisko (gm. wiejska)	2010
1076	T.D-06.06	Dudowy Schron	Tatry	Kościelisko (gm. wiejska)	2010
1077	T.D-06.07	Szczelina Zawaliskowa nad Kufą	Tatry	Kościelisko (gm. wiejska)	2010
1078	T.D-06.08	Jaskinia Lodowa nad Kufą	Tatry	Kościelisko (gm. wiejska)	2010
1079	T.D-06.09	Szczelina przy Lodowej nad Kufą	Tatry	Kościelisko (gm. wiejska)	2010
1080	T.D-06.10	Schron w Opalonem I	Tatry	Kościelisko (gm. wiejska)	2010
1081	T.D-06.11	Schron w Opalonem II	Tatry	Kościelisko (gm. wiejska)	2010
1082	T.D-06.12	Schron pod Kufą Zachodni	Tatry	Kościelisko (gm. wiejska)	2010
1083	T.D-06.13	Szczelina przed Kufą	Tatry	Kościelisko (gm. wiejska)	2010
1084	T.D-06.14	Schron Wschodni pod Kufą	Tatry	Kościelisko (gm. wiejska)	2010
1085	T.D-06.15	Nisza przy Szemrzącym Schronie I	Tatry	Kościelisko (gm. wiejska)	2010
1086	T.D-06.16	Nisza przy Szemrzącym Schronie II	Tatry	Kościelisko (gm. wiejska)	2010
1087	T.D-08.01	Dziurawiec	Tatry	Kościelisko (gm. wiejska)	2010
1088	T.D-08.02	Jaskinia nad Mostkiem Niżnia	Tatry	Kościelisko (gm. wiejska)	2013
1089	T.D-08.03	Jaskinia nad Mostkiem Wyżnia	Tatry	Kościelisko (gm. wiejska)	2013
1090	T.D-08.26	Wielka Nyża	Tatry	Kościelisko (gm. wiejska)	2010
1091	T.D-08.04	Korytarz do Naciekowej	Tatry	Kościelisko (gm. wiejska)	2010
1092	T.D-08.05	Jaskinia Goryckiego	Tatry	Kościelisko (gm. wiejska)	2010
1093	T.D-08.06	Jaskinia między Żleby	Tatry	Kościelisko (gm. wiejska)	2010
1094	T.D-08.07	Jaskinia Mroźna	Tatry	Kościelisko (gm. wiejska)	2014
1095	T.D-08.08	Jaskinia Zimna	Tatry	Kościelisko (gm. wiejska)	2014
1096	T.D-08.09	Okna Zbójnickie Niżnie	Tatry	Kościelisko (gm. wiejska)	2010
1097	T.D-05.02	Schronisko przy Ścianach	Tatry	Kościelisko (gm. wiejska)	2010
1098	T.D-08.10	Okno Zbójnickie Wyżnie	Tatry	Kościelisko (gm. wiejska)	2010
1099	T.D-05.03	Schron w Wyżniej Bramie Chochołowskiej	Tatry	Kościelisko (gm. wiejska)	2010
1100	T.D-08.11	Przelot	Tatry	Kościelisko (gm. wiejska)	2010
1101	T.D-08.12	Dziura pod Oknem	Tatry	Kościelisko (gm. wiejska)	2010
1102	T.D-08.13	Jaskinia Balkonowa	Tatry	Kościelisko (gm. wiejska)	2010
1103	T.D-08.14	Jaskinia Naciekowa	Tatry	Kościelisko (gm. wiejska)	2013
1104	T.D-08.15	Jaskinia pod Ostrewką	Tatry	Kościelisko (gm. wiejska)	2010
1105	T.D-05.05	Nyża w Wąwozie Między Ściany	Tatry	Kościelisko (gm. wiejska)	2010
1106	T.D-08.16	Zbójnicka Nyża	Tatry	Kościelisko (gm. wiejska)	2010
1107	T.D-08.17	Jaskinia Trójotworowa	Tatry	Kościelisko (gm. wiejska)	2010
1108	T.D-08.18	Jaskinia Krwawego Nosa	Tatry	Kościelisko (gm. wiejska)	2010
1109	T.D-08.19	Szczelina nad Zimną	Tatry	Kościelisko (gm. wiejska)	2010
1110	T.D-08.20	Schron pod Jaskinią Goryckiego	Tatry	Kościelisko (gm. wiejska)	2010
1111	T.D-08.21	Lejek	Tatry	Kościelisko (gm. wiejska)	2010
1112	T.D-08.22	Szczelina nad Mostkiem	Tatry	Kościelisko (gm. wiejska)	2010
1113	T.D-08.23	Dziura w Stołach	Tatry	Kościelisko (gm. wiejska)	2010
1114	T.D-08.24	Wielka Szczelina	Tatry	Kościelisko (gm. wiejska)	2013
1115	T.D-08.25	Jaskinia Zawaliskowa w Stołach	Tatry	Kościelisko (gm. wiejska)	2010
1116	T.D-08.27	Otwarty Schron	Tatry	Kościelisko (gm. wiejska)	2010
1117	T.D-08.28	Korytarz z Różą	Tatry	Kościelisko (gm. wiejska)	2010
1118	T.D-08.29	Dziura pod Kazalnicą	Tatry	Kościelisko (gm. wiejska)	2010
1119	T.D-08.30	Schron pod Kazalnicą	Tatry	Kościelisko (gm. wiejska)	2010
1120	T.D-08.31	Dziura w Organach VII	Tatry	Kościelisko (gm. wiejska)	2010
1121	T.D-08.32	Schron przed Sową I	Tatry	Kościelisko (gm. wiejska)	2010
1122	T.D-08.33	Schron przed Sową II	Tatry	Kościelisko (gm. wiejska)	2010
1123	T.D-08.34	Schron przed Sową III	Tatry	Kościelisko (gm. wiejska)	2010
1124	T.D-08.35	Kopalnia Maturka	Tatry	Kościelisko (gm. wiejska)	2013
1125	T.D-08.36	Szczelina przy Dziurawcu	Tatry	Kościelisko (gm. wiejska)	2010
1126	T.D-08.37	Dziura nad Wapiennikiem	Tatry	Kościelisko (gm. wiejska)	2010
1127	T.D-08.38	Zimna Szczelina I	Tatry	Kościelisko (gm. wiejska)	2013
1128	T.D-08.39	Zimna Szczelina II	Tatry	Kościelisko (gm. wiejska)	2013
1129	T.D-08.40	Zimna Szczelina III	Tatry	Kościelisko (gm. wiejska)	2013
1131	T.D-08.42	Sowia Jama I	Tatry	Kościelisko (gm. wiejska)	2010
1132	T.D-08.43	Sowia Jama II	Tatry	Kościelisko (gm. wiejska)	2010
1133	T.D-08.44	Sowia Jama III	Tatry	Kościelisko (gm. wiejska)	2010
1134	T.D-08.41	Wiciowy Schron	Tatry	Kościelisko (gm. wiejska)	2010
1135	T.D-08.46	Szczelina za Okrętem I	Tatry	Kościelisko (gm. wiejska)	2010
1136	T.D-08.45	Dziurawa Koleba	Tatry	Kościelisko (gm. wiejska)	2010
1137	T.D-08.47	Szczelina za Okrętem II	Tatry	Kościelisko (gm. wiejska)	2010
1138	T.D-08.48	Szczelina za Okrętem III	Tatry	Kościelisko (gm. wiejska)	2010
1139	T.D-08.49	Nisza z Jaworem	Tatry	Kościelisko (gm. wiejska)	2010
1140	T.D-08.50	Komora w Okręcie	Tatry	Kościelisko (gm. wiejska)	2010
1141	T.D-08.51	Szczelina pod Tunelem Pawlikowskiego	Tatry	Kościelisko (gm. wiejska)	2010
1142	T.D-05.04	Szczelina w Osmętnicy	Tatry	Kościelisko (gm. wiejska)	2010
1159	J.Wl-01.07	Jaskinia Kuźnica	Wyżyna Śląsko-Krakowska	Działoszyn (gm. miejsko-wiejska)	2013
1160	T.D-08.52	Schron ze Świeczką	Tatry	Kościelisko (gm. wiejska)	2010
1161	T.D-08.53	Wąska Szczelina	Tatry	Kościelisko (gm. wiejska)	2010
1162	T.D-08.54	Schron przy Naciekowej	Tatry	Kościelisko (gm. wiejska)	2010
1163	T.D-08.55	Dziura w Organach VI	Tatry	Kościelisko (gm. wiejska)	2014
1164	T.D-08.56	Jaskinia pod Murem	Tatry	Kościelisko (gm. wiejska)	2010
1165	T.D-08.57	Bardzo Niska Nyża	Tatry	Kościelisko (gm. wiejska)	2010
1166	T.D-08.58	Zamczysko Niżnie	Tatry	Kościelisko (gm. wiejska)	2010
1167	T.D-08.59	Zamczysko Wyżnie	Tatry	Kościelisko (gm. wiejska)	2010
1168	T.D-08.60	Okno w Zamczysku	Tatry	Kościelisko (gm. wiejska)	2010
1169	T.D-08.61	Nyża z Dzięglem	Tatry	Kościelisko (gm. wiejska)	2010
1170	T.D-05.06	Schronisko w Kalwarii	Tatry	Kościelisko (gm. wiejska)	2010
1171	T.D-08.62	Szczelina z Mostkiem	Tatry	Kościelisko (gm. wiejska)	2010
1172	T.D-09.01	Jaskinia Zakopiańska	Tatry	Kościelisko (gm. wiejska)	2013
1173	T.D-09.02	Jaskinia przy Sikawce	Tatry	Kościelisko (gm. wiejska)	2010
1174	T.D-09.05	Żwirowa Dziura Wyżnia	Tatry	Kościelisko (gm. wiejska)	2010
1175	T.D-09.06	Żwirowa Dziura Niżnia	Tatry	Kościelisko (gm. wiejska)	2010
1176	T.D-05.07	Szczelina w Dudzińcu	Tatry	Kościelisko (gm. wiejska)	2010
1177	T.D-05.08	Schronisko przy Jaskini w Dudzińcu	Tatry	Kościelisko (gm. wiejska)	2010
1178	T.D-09.10	Dziura w Organach II	Tatry	Kościelisko (gm. wiejska)	2010
1179	T.D-09.07	Schron pomiędzy Żwirowymi Dziurami	Tatry	Kościelisko (gm. wiejska)	2010
1180	T.D-05.09	Jaskinia w Dudzińcu	Tatry	Kościelisko (gm. wiejska)	2010
1181	T.D-09.08	Dziura w Organach IV	Tatry	Kościelisko (gm. wiejska)	2010
1182	T.D-05.10	Szczelina nad Jaskinią w Dudzińcu	Tatry	Kościelisko (gm. wiejska)	2010
1183	T.D-09.09	Dziura w Organach III	Tatry	Kościelisko (gm. wiejska)	2010
1184	T.D-09.11	Dziura w Organach I	Tatry	Kościelisko (gm. wiejska)	2010
1185	T.D-09.12	Dziura w Organach V	Tatry	Kościelisko (gm. wiejska)	2010
1186	J.Wl-01.08	Szpaciarnia I na Górze Zelce	Wyżyna Śląsko-Krakowska	Działoszyn (gm. miejsko-wiejska)	2013
1187	T.D-10.01	Jaskinia Miętusia Wyżnia	Tatry	Kościelisko (gm. wiejska)	2013
1188	T.D-10.02	Schron w Piecu	Tatry	Kościelisko (gm. wiejska)	2010
1189	T.D-10.03	Jaskinia Niedźwiedzia Niżnia	Tatry	Kościelisko (gm. wiejska)	2010
1190	T.D-10.04	Jaskinia Niedźwiedzia Średnia	Tatry	Kościelisko (gm. wiejska)	2010
1191	T.D-10.05	Jaskinia w Małej Świstówce	Tatry	Kościelisko (gm. wiejska)	2013
1192	T.D-10.06	Dziura nad Wantulami I	Tatry	Kościelisko (gm. wiejska)	2010
1193	T.D-10.07	Dziura nad Wantulami II	Tatry	Kościelisko (gm. wiejska)	2010
1194	T.D-10.08	Dziura nad Wantulami III	Tatry	Kościelisko (gm. wiejska)	2010
1195	T.D-10.09	Podwójna Szczelina	Tatry	Kościelisko (gm. wiejska)	2010
1196	T.D-10.10	Szczelina w Wołowym Żlebie	Tatry	Kościelisko (gm. wiejska)	2010
1197	T.D-11.01	Jaskinia Miętusia	Tatry	Kościelisko (gm. wiejska)	2013
1198	T.D-11.02	Nyża przy Schodkach	Tatry	Kościelisko (gm. wiejska)	2010
1199	T.D-11.03	Szczelina w Niedźwiedziu	Tatry	Kościelisko (gm. wiejska)	2010
1200	T.D-13.01	Kozia Grota	Tatry	Zakopane (gm. miejska)	2013
1201	T.D-13.02	Dziura w Szczerbie II	Tatry	Zakopane (gm. miejska)	2010
1202	T.D-13.03	Dziura w Szczerbie I	Tatry	Zakopane (gm. miejska)	2010
1203	T.D-12.01	Jaskinia Śpiących Rycerzy	Tatry	Zakopane (gm. miejska)	2013
1204	T.D-13.04	Szczelina w Żlebie Kirkora	Tatry	Zakopane (gm. miejska)	2010
1205	T.D-13.05	Nyża pod Brzózką	Tatry	Zakopane (gm. miejska)	2010
1206	T.D-13.06	Nyża w Siodłowej Turni	Tatry	Zakopane (gm. miejska)	2010
1207	T.D-12.02	Siwarowa Dziura	Tatry	Kościelisko (gm. wiejska)	2010
1208	T.D-13.07	Nyża przy Starym Szlaku	Tatry	Zakopane (gm. miejska)	2010
1209	T.D-13.08	Nyża nad Siodłem	Tatry	Zakopane (gm. miejska)	2010
1210	T.D-12.03	Schron Partyzantów	Tatry	Kościelisko (gm. wiejska)	2010
1211	T.D-12.04	Tunel pod Siwarową Dziurą	Tatry	Kościelisko (gm. wiejska)	2010
1212	T.D-14.01	Jaskinia Juhaska	Tatry	Zakopane (gm. miejska)	2010
1213	T.D-12.05	Jaskinia Błotna	Tatry	Kościelisko (gm. wiejska)	2010
1214	T.D-14.02	Ruda Nyża	Tatry	Zakopane (gm. miejska)	2010
1215	T.D-14.03	Jaskinia Zawaliskowa w Długim Giewoncie	Tatry	Zakopane (gm. miejska)	2010
1216	T.D-12.06	Nisza przy Zagonie	Tatry	Kościelisko (gm. wiejska)	2010
1217	T.D-14.04	Szczelina w Giewoncie I	Tatry	Zakopane (gm. miejska)	2010
1218	T.D-14.05	Szczelina w Giewoncie II	Tatry	Zakopane (gm. miejska)	2010
1219	T.D-14.06	Szczelina pod Głazem	Tatry	Zakopane (gm. miejska)	2010
1220	T.D-14.07	Studnia w Giewoncie	Tatry	Zakopane (gm. miejska)	2010
1221	T.D-15.01	Kozi Korytarz	Tatry	Zakopane (gm. miejska)	2010
1222	T.D-12.07	Jaskinia nad Zagonem	Tatry	Kościelisko (gm. wiejska)	2013
1223	T.D-12.08	Szczelina w Iglicy	Tatry	Kościelisko (gm. wiejska)	2010
1224	T.D-12.09	Jaskinia pod Iglicą	Tatry	Kościelisko (gm. wiejska)	2010
1225	T.D-16.01	Jaskinia Goryczkowa	Tatry	Zakopane (gm. miejska)	2014
1226	T.D-16.02	Myślenicka Dziura	Tatry	Zakopane (gm. miejska)	2010
1227	T.D-16.03	Jaskinia Kasprowa Niżnia	Tatry	Zakopane (gm. miejska)	2013
1228	T.D-16.04	Jaskinia Bystrej	Tatry	Zakopane (gm. miejska)	2013
1229	T.D-12.10	Jaskinia nad Korytem	Tatry	Kościelisko (gm. wiejska)	2010
1230	T.D-12.11	Dziura nad Korytem	Tatry	Kościelisko (gm. wiejska)	2010
1231	T.D-16.05	Jaskinia Dudnica	Tatry	Zakopane (gm. miejska)	2013
1232	T.D-12.12	Tunel Małołącki	Tatry	Kościelisko (gm. wiejska)	2013
1233	T.D-16.06	Myślenicka Szczelina	Tatry	Zakopane (gm. miejska)	2010
1234	T.D-16.07	Nyża pod Myślenicką Szczeliną	Tatry	Zakopane (gm. miejska)	2010
1235	T.D-16.08	Grota u podnóża Myślenickich Turni	Tatry	Zakopane (gm. miejska)	2010
